 Mortalidade - Brasil
Óbitos p/Residênc por Município e Ano do Óbito
Período:1993-1995
"Município";"1993";"1994";"1995";"Total"
"310190 Alpinópolis";122;90;83;295
"310200 Alterosa";67;81;87;235
"315350 Alto Jequitibá";68;50;50;168
"310210 Alto Rio Doce";109;116;123;348
"310220 Alvarenga";36;36;30;102
"310230 Alvinópolis";137;130;115;382
"310240 Alvorada de Minas";33;24;35;92
"310250 Amparo do Serra";10;14;8;32
"310260 Andradas";193;214;221;628
"310280 Andrelândia";111;105;102;318
"310290 Antônio Carlos";73;73;83;229
"310300 Antônio Dias";77;59;46;182
"310310 Antônio Prado de Minas";13;11;10;34
"310320 Araçaí";11;4;7;22
"310330 Aracitaba";11;9;9;29
"310340 Araçuaí";157;150;128;435
"310350 Araguari";670;685;670;2025
"310360 Arantina";12;14;13;39
"310370 Araponga";26;36;29;91
"310375 Araporã";12;14;11;37
"310380 Arapuá";20;13;19;52
"310390 Araújos";23;19;28;70
"310400 Araxá";508;455;497;1460
"310410 Arceburgo";53;62;74;189
"310420 Arcos";124;154;148;426
"310430 Areado";67;95;69;231
"310440 Argirita";29;26;26;81
"310450 Arinos";4;13;15;32
"310460 Astolfo Dutra";28;38;33;99
"310470 Ataléia";61;74;74;209
"310480 Augusto de Lima";10;9;9;28
"310490 Baependi";100;108;99;307
"310500 Baldim";58;54;62;174
"310510 Bambuí";191;157;141;489
"310520 Bandeira";1;1;2;4
"310530 Bandeira do Sul";29;24;25;78
"310540 Barão de Cocais";143;151;190;484
"310550 Barão de Monte Alto";27;18;26;71
"310560 Barbacena";832;760;863;2455
"310570 Barra Longa";56;43;37;136
"310590 Barroso";139;127;132;398
"310600 Bela Vista de Minas";63;54;36;153
"310610 Belmiro Braga";12;6;10;28
"310620 Belo Horizonte";13509;14352;13478;41339
"310630 Belo Oriente";93;82;83;258
"310640 Belo Vale";47;60;59;166
"310650 Berilo";107;109;105;321
"310660 Bertópolis";33;30;38;101
"310670 Betim";1051;1106;1148;3305
"310680 Bias Fortes";40;28;36;104
"310690 Bicas";117;115;123;355
"310700 Biquinhas";17;20;19;56
"310710 Boa Esperança";231;224;247;702
"310720 Bocaina de Minas";33;27;29;89
"310730 Bocaiúva";256;258;253;767
"310740 Bom Despacho";249;218;207;674
"310750 Bom Jardim de Minas";51;60;51;162
"310760 Bom Jesus da Penha";12;16;13;41
"310770 Bom Jesus do Amparo";46;46;32;124
"310780 Bom Jesus do Galho";113;117;106;336
"310790 Bom Repouso";47;41;41;129
"310800 Bom Sucesso";146;155;110;411
"310810 Bonfim";34;50;41;125
"310820 Bonfinópolis de Minas";53;56;29;138
"310830 Borda da Mata";113;91;94;298
"310840 Botelhos";102;98;95;295
"310850 Botumirim";19;11;9;39
"310870 Brás Pires";19;35;36;90
"310860 Brasília de Minas";158;128;151;437
"310880 Braúnas";33;41;33;107
"310890 Brazópolis";112;90;126;328
"310900 Brumadinho";122;131;102;355
"310910 Bueno Brandão";79;60;80;219
"310920 Buenópolis";72;58;91;221
"310930 Buritis";66;96;85;247
"310940 Buritizeiro";150;101;151;402
"310950 Cabo Verde";67;84;70;221
"310960 Cachoeira da Prata";20;17;21;58
"310970 Cachoeira de Minas";52;46;65;163
"310270 Cachoeira de Pajeú";3;34;25;62
"310980 Cachoeira Dourada";1;2;2;5
"310990 Caetanópolis";12;11;17;40
"311000 Caeté";243;262;260;765
"311010 Caiana";12;2;5;19
"311020 Cajuri";30;27;20;77
"311030 Caldas";78;85;80;243
"311040 Camacho";20;23;23;66
"311050 Camanducaia";104;107;114;325
"311060 Cambuí";143;163;135;441
"311070 Cambuquira";107;116;98;321
"311080 Campanário";24;18;27;69
"311090 Campanha";118;109;112;339
"311100 Campestre";120;136;135;391
"311110 Campina Verde";106;135;117;358
"311120 Campo Belo";347;331;341;1019
"311130 Campo do Meio";59;74;89;222
"311140 Campo Florido";27;9;14;50
"311150 Campos Altos";69;14;67;150
"311160 Campos Gerais";169;148;159;476
"311190 Cana Verde";48;33;34;115
"311170 Canaã";2;4;5;11
"311180 Canápolis";51;51;40;142
"311200 Candeias";81;114;77;272
"311210 Caparaó";28;31;17;76
"311220 Capela Nova";41;39;38;118
"311230 Capelinha";215;219;198;632
"311240 Capetinga";31;43;43;117
"311250 Capim Branco";43;35;41;119
"311260 Capinópolis";87;68;71;226
"311265 Capitão Andrade";24;18;16;58
"311270 Capitão Enéas";15;10;29;54
"311280 Capitólio";29;42;52;123
"311290 Caputira";56;47;49;152
"311300 Caraí";10;5;3;18
"311310 Caranaíba";11;4;8;23
"311320 Carandaí";117;150;152;419
"311330 Carangola";328;325;313;966
"311340 Caratinga";685;582;608;1875
"311350 Carbonita";54;20;5;79
"311360 Careaçu";31;52;49;132
"311370 Carlos Chagas";105;115;126;346
"311380 Carmésia";12;12;18;42
"311390 Carmo da Cachoeira";62;81;78;221
"311400 Carmo da Mata";92;86;82;260
"311410 Carmo de Minas";77;66;68;211
"311420 Carmo do Cajuru";87;99;93;279
"311430 Carmo do Paranaíba";110;148;153;411
"311440 Carmo do Rio Claro";126;105;217;448
"311450 Carmópolis de Minas";145;80;96;321
"311455 Carneirinho";41;35;39;115
"311460 Carrancas";31;22;35;88
"311470 Carvalhópolis";19;25;9;53
"311480 Carvalhos";6;4;4;14
"311490 Casa Grande";7;5;4;16
"311500 Cascalho Rico";12;6;3;21
"311510 Cássia";27;19;80;126
"311530 Cataguases";524;418;409;1351
"311540 Catas Altas da Noruega";7;21;28;56
"311545 Catuji";23;24;23;70
"311550 Caxambu";161;161;158;480
"311560 Cedro do Abaeté";1;2;1;4
"311570 Central de Minas";7;2;5;14
"311580 Centralina";66;65;20;151
"311590 Chácara";12;13;14;39
"311600 Chalé";32;26;34;92
"311610 Chapada do Norte";78;75;70;223
"311620 Chiador";10;15;12;37
"311630 Cipotânea";30;18;43;91
"311640 Claraval";18;12;19;49
"311650 Claro dos Poções";40;31;32;103
"311660 Cláudio";125;140;127;392
"311670 Coimbra";37;28;33;98
"311680 Coluna";83;87;70;240
"311690 Comendador Gomes";6;15;6;27
"311700 Comercinho";31;38;28;97
"311710 Conceição da Aparecida";67;62;72;201
"311520 Conceição da Barra de Minas";17;25;25;67
"311730 Conceição das Alagoas";90;98;93;281
"311720 Conceição das Pedras";17;14;13;44
"311740 Conceição de Ipanema";27;31;27;85
"311750 Conceição do Mato Dentro";129;146;138;413
"311760 Conceição do Pará";28;25;21;74
"311770 Conceição do Rio Verde";78;78;72;228
"311780 Conceição dos Ouros";47;45;49;141
"311790 Congonhal";45;44;37;126
"311800 Congonhas";222;171;233;626
"311810 Congonhas do Norte";37;11;30;78
"311820 Conquista";41;44;35;120
"311830 Conselheiro Lafaiete";632;670;671;1973
"311840 Conselheiro Pena";204;165;143;512
"311850 Consolação";10;8;5;23
"311860 Contagem";2605;2494;2476;7575
"311870 Coqueiral";61;56;60;177
"311880 Coração de Jesus";160;170;155;485
"311890 Cordisburgo";34;52;49;135
"311900 Cordislândia";16;12;22;50
"311910 Corinto";149;155;159;463
"311920 Coroaci";10;4;6;20
"311930 Coromandel";157;138;127;422
"311940 Coronel Fabriciano";581;483;494;1558
"311950 Coronel Murta";30;35;36;101
"311960 Coronel Pacheco";20;16;16;52
"311970 Coronel Xavier Chaves";20;16;11;47
"311980 Córrego Danta";30;27;24;81
"311990 Córrego do Bom Jesus";29;21;30;80
"312000 Córrego Novo";41;41;44;126
"312010 Couto de Magalhães de Minas";38;33;18;89
"312020 Cristais";56;67;71;194
"312030 Cristália";25;15;24;64
"312040 Cristiano Otoni";28;23;38;89
"312050 Cristina";66;63;73;202
"312060 Crucilândia";16;8;16;40
"312070 Cruzeiro da Fortaleza";14;10;14;38
"312080 Cruzília";87;74;94;255
"312090 Curvelo";438;419;443;1300
"312100 Datas";40;29;31;100
"312110 Delfim Moreira";45;46;52;143
"312120 Delfinópolis";39;24;43;106
"312130 Descoberto";35;32;28;95
"312140 Desterro de Entre Rios";20;21;23;64
"312150 Desterro do Melo";34;23;22;79
"312160 Diamantina";212;270;286;768
"312170 Diogo de Vasconcelos";8;1;2;11
"312180 Dionísio";61;57;54;172
"312190 Divinésia";25;12;19;56
"312200 Divino";174;156;159;489
"312210 Divino das Laranjeiras";28;38;26;92
"312220 Divinolândia de Minas";42;39;34;115
"312230 Divinópolis";882;965;881;2728
"312240 Divisa Nova";37;32;33;102
"312245 Divisópolis";1;-;-;1
"312250 Dom Cavati";34;43;41;118
"312260 Dom Joaquim";51;37;24;112
"312270 Dom Silvério";93;80;68;241
"312280 Dom Viçoso";17;15;21;53
"312290 Dona Eusébia";31;27;24;82
"312300 Dores de Campos";61;40;65;166
"312310 Dores de Guanhães";13;18;26;57
"312320 Dores do Indaiá";114;125;132;371
"312330 Dores do Turvo";36;35;30;101
"312340 Doresópolis";3;5;2;10
"312350 Douradoquara";8;10;13;31
"312352 Durandé";34;30;20;84
"312360 Elói Mendes";142;131;143;416
"312370 Engenheiro Caldas";64;49;42;155
"312380 Engenheiro Navarro";33;24;27;84
"312385 Entre Folhas";28;21;25;74
"312390 Entre Rios de Minas";90;126;90;306
"312400 Ervália";102;101;119;322
"312410 Esmeraldas";154;151;152;457
"312420 Espera Feliz";104;70;97;271
"312430 Espinosa";181;169;138;488
"312440 Espírito Santo do Dourado";35;25;20;80
"312450 Estiva";57;46;73;176
"312460 Estrela Dalva";12;11;3;26
"312470 Estrela do Indaiá";35;26;26;87
"312480 Estrela do Sul";54;37;36;127
"312490 Eugenópolis";41;49;37;127
"312500 Ewbank da Câmara";28;17;26;71
"312510 Extrema";108;145;113;366
"312520 Fama";17;8;9;34
"312530 Faria Lemos";29;24;29;82
"312540 Felício dos Santos";23;18;29;70
"312560 Felisburgo";41;34;35;110
"312570 Felixlândia";90;78;59;227
"312580 Fernandes Tourinho";21;19;2;42
"312590 Ferros";98;90;75;263
"312595 Fervedouro";22;35;34;91
"312600 Florestal";19;27;25;71
"312610 Formiga";463;349;422;1234
"312620 Formoso";6;8;7;21
"312630 Fortaleza de Minas";16;17;13;46
"312640 Fortuna de Minas";16;10;12;38
"312650 Francisco Badaró";121;92;95;308
"312660 Francisco Dumont";19;16;17;52
"312670 Francisco Sá";106;105;110;321
"312680 Frei Gaspar";42;52;46;140
"312690 Frei Inocêncio";8;8;5;21
"312700 Fronteira";46;44;53;143
"312705 Fronteira dos Vales";17;22;15;54
"312710 Frutal";304;323;326;953
"312720 Funilândia";17;10;11;38
"312730 Galiléia";52;83;48;183
"312740 Gonçalves";32;19;16;67
"312750 Gonzaga";12;10;12;34
"312760 Gouveia";60;56;71;187
"312770 Governador Valadares";1679;1589;1310;4578
"312780 Grão Mogol";81;82;88;251
"312790 Grupiara";4;1;5;10
"312800 Guanhães";217;231;176;624
"312810 Guapé";13;13;12;38
"312820 Guaraciaba";84;65;84;233
"312830 Guaranésia";112;123;126;361
"312840 Guarani";87;90;65;242
"312850 Guarará";29;29;23;81
"312860 Guarda-Mor";4;4;5;13
"312870 Guaxupé";332;324;322;978
"312880 Guidoval";52;49;44;145
"312890 Guimarânia";29;38;33;100
"312900 Guiricema";64;52;53;169
"312910 Gurinhatã";31;32;22;85
"312920 Heliodora";41;39;34;114
"312930 Iapu";64;77;56;197
"312940 Ibertioga";37;38;40;115
"312950 Ibiá";111;121;116;348
"312960 Ibiaí";47;29;31;107
"312970 Ibiraci";42;60;57;159
"312980 Ibirité";580;522;601;1703
"312990 Ibitiúra de Minas";20;22;24;66
"313000 Ibituruna";17;26;8;51
"313005 Icaraí de Minas";3;10;20;33
"313010 Igarapé";179;160;154;493
"313020 Igaratinga";25;33;39;97
"313030 Iguatama";62;79;50;191
"313040 Ijaci";30;23;27;80
"313050 Ilicínea";55;59;72;186
"313060 Inconfidentes";31;36;38;105
"313070 Indianópolis";21;26;17;64
"313080 Ingaí";2;5;-;7
"313090 Inhapim";191;160;168;519
"313100 Inhaúma";6;12;11;29
"313110 Inimutaba";46;41;26;113
"313115 Ipaba";15;49;47;111
"313120 Ipanema";144;161;123;428
"313130 Ipatinga";1001;919;849;2769
"313140 Ipiaçu";21;20;24;65
"313150 Ipuiúna";37;49;56;142
"313160 Iraí de Minas";24;21;16;61
"313170 Itabira";610;562;421;1593
"313180 Itabirinha";99;71;71;241
"313190 Itabirito";226;234;220;680
"313200 Itacambira";22;4;23;49
"313210 Itacarambi";78;69;71;218
"313220 Itaguara";68;70;79;217
"313230 Itaipé";52;27;4;83
"313240 Itajubá";568;570;670;1808
"313250 Itamarandiba";178;183;175;536
"313260 Itamarati de Minas";23;21;17;61
"313270 Itambacuri";195;195;174;564
"313280 Itambé do Mato Dentro";18;6;12;36
"313290 Itamogi";63;67;72;202
"313300 Itamonte";78;76;81;235
"313310 Itanhandu";76;91;78;245
"313320 Itanhomi";88;79;75;242
"313330 Itaobim";177;108;140;425
"313340 Itapagipe";57;16;44;117
"313350 Itapecerica";183;154;139;476
"313360 Itapeva";38;32;51;121
"313370 Itatiaiuçu";34;44;36;114
"313375 Itaú de Minas";78;64;81;223
"313380 Itaúna";420;491;437;1348
"313390 Itaverava";58;40;40;138
"313400 Itinga";64;62;80;206
"313410 Itueta";16;21;32;69
"313420 Ituiutaba";564;685;583;1832
"313430 Itumirim";32;39;46;117
"313440 Iturama";156;190;177;523
"313450 Itutinga";23;35;19;77
"313460 Jaboticatubas";87;85;57;229
"313470 Jacinto";57;33;8;98
"313480 Jacuí";24;34;37;95
"313490 Jacutinga";113;125;27;265
"313500 Jaguaraçu";19;20;15;54
"313505 Jaíba";55;65;39;159
"313507 Jampruca";22;18;33;73
"313510 Janaúba";227;250;235;712
"313520 Januária";227;207;263;697
"313530 Japaraíba";23;9;2;34
"313540 Jeceaba";38;57;43;138
"313550 Jequeri";88;97;81;266
"313560 Jequitaí";8;27;33;68
"313570 Jequitibá";32;39;20;91
"313580 Jequitinhonha";136;151;144;431
"313590 Jesuânia";35;32;20;87
"313600 Joaíma";79;106;94;279
"313610 Joanésia";60;24;17;101
"313620 João Monlevade";363;328;367;1058
"313630 João Pinheiro";177;204;217;598
"313640 Joaquim Felício";26;17;23;66
"313650 Jordânia";47;64;36;147
"313665 Juatuba";40;36;52;128
"313670 Juiz de Fora";3260;3241;3327;9828
"313680 Juramento";20;32;24;76
"313690 Juruaia";33;46;30;109
"313700 Ladainha";77;82;71;230
"313710 Lagamar";35;31;37;103
"313720 Lagoa da Prata";187;207;202;596
"313730 Lagoa dos Patos";19;9;19;47
"313740 Lagoa Dourada";62;61;55;178
"313750 Lagoa Formosa";72;83;70;225
"313753 Lagoa Grande";4;3;4;11
"313760 Lagoa Santa";208;179;161;548
"313770 Lajinha";114;107;106;327
"313780 Lambari";140;145;166;451
"313790 Lamim";8;28;22;58
"313800 Laranjal";29;35;70;134
"313810 Lassance";41;19;29;89
"313820 Lavras";507;562;536;1605
"313830 Leandro Ferreira";16;11;16;43
"313840 Leopoldina";430;386;338;1154
"313850 Liberdade";52;72;36;160
"313860 Lima Duarte";119;117;120;356
"313862 Limeira do Oeste";37;23;28;88
"313865 Lontra";11;12;14;37
"313870 Luminárias";35;35;39;109
"313880 Luz";105;98;104;307
"313890 Machacalis";40;40;49;129
"313900 Machado";191;206;194;591
"313910 Madre de Deus de Minas";25;20;25;70
"313920 Malacacheta";143;127;140;410
"313925 Mamonas";27;19;18;64
"313930 Manga";109;115;122;346
"313940 Manhuaçu";508;500;487;1495
"313950 Manhumirim";195;180;183;558
"313960 Mantena";207;202;181;590
"313980 Mar de Espanha";103;95;82;280
"313970 Maravilhas";43;26;16;85
"313990 Maria da Fé";74;87;77;238
"314000 Mariana";233;222;240;695
"314010 Marilac";28;22;29;79
"314020 Maripá de Minas";26;14;16;56
"314030 Marliéria";18;26;24;68
"314040 Marmelópolis";2;19;19;40
"314050 Martinho Campos";56;76;76;208
"314055 Mata Verde";1;5;5;11
"314060 Materlândia";36;26;43;105
"314070 Mateus Leme";150;139;151;440
"317150 Mathias Lobato";-;1;-;1
"314080 Matias Barbosa";62;79;87;228
"314085 Matias Cardoso";5;6;6;17
"314090 Matipó";115;107;113;335
"314100 Mato Verde";82;74;70;226
"314110 Matozinhos";144;146;125;415
"314120 Matutina";33;22;24;79
"314130 Medeiros";4;8;5;17
"314140 Medina";7;16;15;38
"314150 Mendes Pimentel";29;30;47;106
"314160 Mercês";74;90;81;245
"314170 Mesquita";75;65;64;204
"314180 Minas Novas";102;151;115;368
"314190 Minduri";32;23;20;75
"314200 Mirabela";73;75;59;207
"314210 Miradouro";47;45;52;144
"314220 Miraí";130;122;101;353
"314230 Moeda";33;22;22;77
"314240 Moema";27;38;31;96
"314250 Monjolos";1;3;-;4
"314260 Monsenhor Paulo";40;49;39;128
"314270 Montalvânia";62;59;56;177
"314280 Monte Alegre de Minas";94;118;91;303
"314290 Monte Azul";113;133;100;346
"314300 Monte Belo";96;80;88;264
"314310 Monte Carmelo";222;270;246;738
"314320 Monte Santo de Minas";115;155;139;409
"314340 Monte Sião";75;84;84;243
"314330 Montes Claros";1522;1647;1524;4693
"314345 Montezuma";23;17;19;59
"314350 Morada Nova de Minas";46;37;77;160
"314360 Morro da Garça";14;8;16;38
"314370 Morro do Pilar";39;28;35;102
"314380 Munhoz";21;38;33;92
"314390 Muriaé";314;60;162;536
"314400 Mutum";157;136;127;420
"314410 Muzambinho";126;117;118;361
"314420 Nacip Raydan";3;2;2;7
"314430 Nanuque";322;320;302;944
"314440 Natércia";29;21;17;67
"314450 Nazareno";58;32;50;140
"314460 Nepomuceno";163;169;152;484
"314470 Nova Era";111;138;141;390
"314480 Nova Lima";371;422;354;1147
"314490 Nova Módica";13;18;12;43
"314500 Nova Ponte";41;42;24;107
"314510 Nova Resende";60;64;78;202
"314520 Nova Serrana";92;81;101;274
"313660 Nova União";13;9;8;30
"314530 Novo Cruzeiro";173;148;172;493
"314540 Olaria";14;10;18;42
"314550 Olímpio Noronha";9;7;16;32
"314560 Oliveira";244;240;274;758
"314570 Oliveira Fortes";13;15;10;38
"314580 Onça de Pitangui";15;15;13;43
"314590 Ouro Branco";98;98;110;306
"314600 Ouro Fino";191;225;180;596
"314610 Ouro Preto";502;403;383;1288
"314620 Ouro Verde de Minas";53;47;58;158
"314630 Padre Paraíso";4;4;3;11
"314640 Paineiras";37;25;30;92
"314650 Pains";49;62;49;160
"314660 Paiva";13;15;11;39
"314670 Palma";62;50;57;169
"314675 Palmópolis";1;1;3;5
"314690 Papagaios";64;50;56;170
"314710 Pará de Minas";408;411;415;1234
"314700 Paracatu";396;330;340;1066
"314720 Paraguaçu";98;119;122;339
"314730 Paraisópolis";110;142;106;358
"314740 Paraopeba";82;94;113;289
"314760 Passa Quatro";102;110;128;340
"314770 Passa Tempo";67;67;48;182
"314780 Passa-Vinte";9;12;6;27
"314750 Passabém";16;13;18;47
"314790 Passos";676;664;640;1980
"314800 Patos de Minas";641;672;646;1959
"314810 Patrocínio";392;453;404;1249
"314820 Patrocínio do Muriaé";28;24;29;81
"314830 Paula Cândido";43;35;43;121
"314840 Paulistas";37;31;23;91
"314850 Pavão";33;33;29;95
"314860 Peçanha";168;165;164;497
"314870 Pedra Azul";160;126;149;435
"314880 Pedra do Anta";28;30;29;87
"314890 Pedra do Indaiá";32;22;21;75
"314900 Pedra Dourada";13;12;10;35
"314910 Pedralva";82;73;81;236
"314915 Pedras de Maria da Cruz";45;32;22;99
"314920 Pedrinópolis";11;20;18;49
"314930 Pedro Leopoldo";276;216;232;724
"314940 Pedro Teixeira";3;3;1;7
"314950 Pequeri";24;14;29;67
"314960 Pequi";22;23;27;72
"314970 Perdigão";25;22;24;71
"314980 Perdizes";42;31;38;111
"314990 Perdões";102;103;105;310
"315000 Pescador";-;1;3;4
"315010 Piau";27;24;16;67
"315020 Piedade de Ponte Nova";36;21;33;90
"315030 Piedade do Rio Grande";50;18;27;95
"315040 Piedade dos Gerais";22;13;9;44
"315050 Pimenta";34;20;10;64
"315060 Piracema";42;34;51;127
"315070 Pirajuba";23;18;14;55
"315080 Piranga";133;113;113;359
"315090 Piranguçu";30;38;29;97
"315100 Piranguinho";37;43;50;130
"315110 Pirapetinga";72;63;72;207
"315120 Pirapora";264;300;297;861
"315130 Piraúba";85;60;80;225
"315140 Pitangui";141;128;151;420
"315150 Piumhi";183;195;175;553
"315160 Planura";56;43;51;150
"315170 Poço Fundo";81;83;76;240
"315180 Poços de Caldas";802;904;879;2585
"315190 Pocrane";78;63;52;193
"315200 Pompéu";138;149;176;463
"315210 Ponte Nova";468;500;402;1370
"315220 Porteirinha";226;260;239;725
"315230 Porto Firme";3;7;3;13
"315240 Poté";71;98;85;254
"315250 Pouso Alegre";532;562;550;1644
"315260 Pouso Alto";49;55;44;148
"315270 Prados";43;58;59;160
"315280 Prata";112;111;107;330
"315290 Pratápolis";84;66;53;203
"315300 Pratinha";4;4;9;17
"315310 Presidente Bernardes";32;39;20;91
"315320 Presidente Juscelino";35;23;28;86
"315330 Presidente Kubitschek";21;23;19;63
"315340 Presidente Olegário";32;22;32;86
"315360 Prudente de Morais";42;33;37;112
"315370 Quartel Geral";2;1;1;4
"315380 Queluzito";12;12;15;39
"315390 Raposos";105;97;108;310
"315400 Raul Soares";238;196;196;630
"315410 Recreio";92;95;95;282
"315420 Resende Costa";65;61;75;201
"315430 Resplendor";117;124;108;349
"315440 Ressaquinha";41;39;46;126
"315445 Riachinho";-;1;4;5
